time_minutes,Gate_Voltage,Collector_Current
110010,3.547589,4.27e-08
110040,3.568164,4.71e-08
110070,3.588075,5.19e-08
110100,3.608349,5.74e-08
110130,3.628255,6.34e-08
110160,3.648162,7.03e-08
110190,3.668735,7.84e-08
110220,3.688625,8.72e-08
110250,3.708912,9.73e-08
110280,3.728782,1.09e-07
110310,3.749404,1.22e-07
110340,3.769354,1.36e-07
110370,3.789263,1.53e-07
110400,3.809162,1.71e-07
110430,3.829414,1.93e-07
110460,3.84966,2.17e-07
110490,3.869934,2.45e-07
110520,3.889815,2.75e-07
110550,3.90971,3.1e-07
110580,3.929669,3.5e-07
110610,3.950253,3.97e-07
110640,3.97018,4.48e-07
110670,3.990424,5.07e-07
110700,4.010358,5.73e-07
110730,4.030256,6.48e-07
110760,4.050859,7.37e-07
110790,4.070782,8.34e-07
110820,4.090699,9.45e-07
110850,4.110825,1.07e-06
110880,4.130773,1.22e-06
110910,4.151343,1.38e-06
110940,4.171245,1.57e-06
110970,4.191144,1.78e-06
111000,4.211451,2.03e-06
111030,4.231353,2.3e-06
111060,4.251925,2.63e-06
111090,4.271884,2.98e-06
111120,4.291809,3.39e-06
111150,4.31173,3.86e-06
111180,4.331972,4.39e-06
111210,4.352235,5.01e-06
111240,4.372491,5.71e-06
111270,4.392433,6.5e-06
111300,4.412355,7.39e-06
111330,4.432297,8.42e-06
111360,4.452886,9.62e-06
111390,4.472686,1.09e-05
111420,4.492944,1.25e-05
111450,4.512837,1.42e-05
111480,4.532765,1.62e-05
111510,4.553348,1.85e-05
111540,4.573283,2.11e-05
111570,4.59354,2.41e-05
111600,4.613446,2.75e-05
111630,4.63338,3.13e-05
111660,4.653979,3.58e-05
111690,4.673914,4.08e-05
111720,4.693812,4.65e-05
111750,4.714055,5.31e-05
111780,4.733978,6.05e-05
111810,4.754624,6.92e-05
111840,4.774506,7.88e-05
111870,4.794408,8.98e-05
111900,4.814355,0.000102269
111930,4.834402,0.000116444
111960,4.854654,0.000132918
111990,4.874888,0.000151643
112020,4.894786,0.000172589
112050,4.9147,0.000196398
112080,4.934673,0.000223423
112110,4.952124,0.000250024
112140,4.952169,0.000250023
112170,4.95216,0.000250023
112200,4.952227,0.000250023
112230,4.952259,0.000250024
112260,4.952276,0.000250024
112290,4.952269,0.000250022
112320,4.952316,0.000250024
112350,4.952309,0.000250022
112380,4.952368,0.000250024
112410,4.952384,0.000250024
112440,4.952382,0.000250024
112470,4.952379,0.000250023
112500,4.952452,0.000250024
112530,4.952415,0.000250022
112560,4.952474,0.000250023
112590,4.952486,0.000250025
112620,4.952492,0.000250024
112650,4.952507,0.000250024
112680,4.952526,0.000250024
112710,4.952531,0.000250023
112740,4.952552,0.000250024
112770,4.952551,0.000250023
112800,4.952572,0.000250024
112830,4.952589,0.000250024
112860,4.952595,0.000250023
112890,4.952625,0.000250023
112920,4.952592,0.000250021
112950,4.952615,0.000250022
112980,4.952685,0.000250024
113010,4.952675,0.000250024
113040,4.952652,0.000250022
113070,4.952703,0.000250023
113100,4.952719,0.000250025
113130,4.952692,0.000250023
113160,4.952729,0.000250023
113190,4.952729,0.000250024
113220,4.952728,0.000250022
113250,4.952775,0.000250023
113280,4.952786,0.000250023
113310,4.952752,0.000250022
113340,4.952791,0.000250024
113370,4.952785,0.000250024
113400,4.952823,0.000250024
113430,4.952828,0.000250023
113460,4.952834,0.000250024
113490,4.952844,0.000250024
113520,4.952849,0.000250022
113550,4.952857,0.000250022
113580,4.95287,0.000250023
113610,4.952888,0.000250023
113640,4.952896,0.000250023
113670,4.95288,0.000250023
